obs_point,date,head
MOORT_6,2018-11-15,20.0
MOORT_6,2018-11-16,19.98
MOORT_6,2018-11-17,19.98
MOORT_6,2018-11-18,19.98
MOORT_6,2018-11-19,19.99
MOORT_6,2018-11-20,19.97
MOORT_6,2018-11-21,19.96
MOORT_6,2018-11-22,19.96
MOORT_6,2018-11-23,19.97
MOORT_6,2018-11-24,20.0
MOORT_6,2018-11-25,19.99
MOORT_6,2018-11-26,20.01
MOORT_6,2018-11-27,19.99
MOORT_6,2018-11-28,19.99
MOORT_6,2018-11-29,19.99
MOORT_6,2018-11-30,19.98
MOORT_6,2018-12-01,20.0
MOORT_6,2018-12-02,20.05
MOORT_6,2018-12-03,20.06
MOORT_6,2018-12-04,20.02
MOORT_6,2018-12-05,20.01
MOORT_6,2018-12-06,20.02
MOORT_6,2018-12-07,20.01
MOORT_6,2018-12-08,20.05
MOORT_6,2018-12-09,20.09
MOORT_6,2018-12-10,20.05
MOORT_6,2018-12-11,20.02
MOORT_6,2018-12-12,20.01
MOORT_6,2018-12-13,20.0
MOORT_6,2018-12-14,20.0
MOORT_6,2018-12-15,20.0
MOORT_6,2018-12-16,20.03
MOORT_6,2018-12-17,20.02
MOORT_6,2018-12-18,19.99
MOORT_6,2018-12-19,20.01
MOORT_6,2018-12-20,20.01
MOORT_6,2018-12-21,20.07
MOORT_6,2018-12-22,20.04
MOORT_6,2018-12-23,20.01
MOORT_6,2018-12-24,20.06
MOORT_6,2018-12-25,20.05
MOORT_6,2018-12-26,20.04
MOORT_6,2018-12-27,20.04
MOORT_6,2018-12-28,20.03
MOORT_6,2018-12-29,20.03
MOORT_6,2018-12-30,20.02
MOORT_6,2018-12-31,20.02
MOORT_6,2019-01-01,20.01
MOORT_6,2019-01-02,20.01
MOORT_6,2019-01-03,19.97
MOORT_6,2019-01-04,19.98
MOORT_6,2019-01-05,20.02
MOORT_6,2019-01-06,20.02
MOORT_6,2019-01-07,20.02
MOORT_6,2019-01-08,20.02
MOORT_6,2019-01-09,20.04
MOORT_6,2019-01-10,20.03
MOORT_6,2019-01-11,20.04
MOORT_6,2019-01-12,20.03
MOORT_6,2019-01-13,20.04
MOORT_6,2019-01-14,20.08
MOORT_6,2019-01-15,20.06
MOORT_6,2019-01-16,20.03
MOORT_6,2019-01-17,20.06
MOORT_6,2019-01-18,20.06
MOORT_6,2019-01-19,20.04
MOORT_6,2019-01-20,20.08
MOORT_6,2019-01-21,20.02
MOORT_6,2019-01-22,20.03
MOORT_6,2019-01-23,20.04
MOORT_6,2019-01-24,20.02
MOORT_6,2019-01-25,20.0
MOORT_6,2019-01-26,20.04
MOORT_6,2019-01-27,20.1
MOORT_6,2019-01-28,20.11
MOORT_6,2019-01-29,20.07
MOORT_6,2019-01-30,20.06
MOORT_6,2019-01-31,20.05
MOORT_6,2019-02-01,20.05
MOORT_6,2019-02-02,20.1
MOORT_6,2019-02-03,20.08
MOORT_6,2019-02-04,20.05
MOORT_6,2019-02-05,20.04
MOORT_6,2019-02-06,20.02
MOORT_7,2012-01-01,20.47
MOORT_7,2012-01-02,20.47
MOORT_7,2012-01-03,20.49
MOORT_7,2012-01-04,20.46
MOORT_7,2012-01-05,20.46
MOORT_7,2012-01-06,20.46
MOORT_7,2012-01-07,20.47
MOORT_7,2012-01-08,20.46
MOORT_7,2012-01-09,20.45
MOORT_7,2012-01-10,20.45
MOORT_7,2012-01-11,20.44
MOORT_7,2012-01-12,20.45
MOORT_7,2012-01-13,20.44
MOORT_7,2012-01-14,20.46
MOORT_7,2012-01-15,20.45
MOORT_7,2012-01-16,20.44
MOORT_7,2012-01-17,20.43
MOORT_7,2012-01-18,20.44
MOORT_7,2012-01-19,20.5
MOORT_7,2012-01-20,20.46
MOORT_7,2012-01-21,20.47
MOORT_7,2012-01-22,20.46
MOORT_7,2012-01-23,20.44
MOORT_7,2012-01-24,20.44
MOORT_7,2012-01-25,20.45
MOORT_7,2012-01-26,20.45
MOORT_7,2012-01-27,20.44
MOORT_7,2012-01-28,20.45
MOORT_7,2012-01-29,20.44
MOORT_7,2012-01-30,20.44
MOORT_7,2012-01-31,20.43
MOORT_7,2012-02-01,20.39
MOORT_7,2012-02-02,20.35
MOORT_7,2012-02-03,20.36
MOORT_7,2012-02-04,20.41
MOORT_7,2012-02-05,20.42
MOORT_7,2012-02-06,20.43
MOORT_7,2012-02-07,20.4
MOORT_7,2012-02-08,20.4
MOORT_7,2012-02-09,20.4
MOORT_7,2012-02-10,20.4
MOORT_7,2012-02-11,20.4
MOORT_7,2012-02-12,20.42
MOORT_7,2012-02-13,20.46
MOORT_7,2012-02-14,20.45
MOORT_7,2012-02-15,20.45
MOORT_7,2012-02-16,20.44
MOORT_7,2012-02-17,20.44
MOORT_7,2012-02-18,20.44
MOORT_7,2012-02-19,20.41
MOORT_7,2012-02-20,20.41
MOORT_7,2012-02-21,20.41
MOORT_7,2012-02-22,20.4
MOORT_7,2012-02-23,20.4
MOORT_7,2012-02-24,20.4
MOORT_7,2012-02-25,20.42
MOORT_7,2012-02-26,20.41
MOORT_7,2012-02-27,20.42
MOORT_7,2012-02-28,20.43
MOORT_7,2012-02-29,20.4
MOORT_7,2012-03-01,20.42
MOORT_7,2012-03-02,20.43
MOORT_7,2012-03-03,20.44
MOORT_7,2012-03-04,20.45
MOORT_7,2012-03-05,20.51
MOORT_7,2012-03-06,20.46
MOORT_7,2012-03-07,20.47
MOORT_7,2012-03-08,20.44
MOORT_7,2012-03-09,20.45
MOORT_7,2012-03-10,20.45
MOORT_7,2012-03-11,20.45
MOORT_7,2012-03-12,20.45
MOORT_7,2012-03-13,20.44
MOORT_7,2012-03-14,20.44
MOORT_7,2012-03-15,20.45
MOORT_7,2012-03-16,20.45
MOORT_7,2012-03-17,20.46
MOORT_7,2012-03-18,20.45
MOORT_7,2012-03-19,20.44
MOORT_7,2012-03-20,20.45
MOORT_7,2012-03-21,20.45
MOORT_7,2012-03-22,20.45
MOORT_7,2012-03-23,20.44
MOORT_7,2012-03-24,20.44
MOORT_7,2012-03-25,20.45
MOORT_7,2012-03-26,20.44
MOORT_7,2012-03-27,20.44
MOORT_7,2012-03-28,20.45
MOORT_7,2012-03-29,20.44
MOORT_7,2012-03-30,20.44
MOORT_7,2012-03-31,20.39
MOORT_7,2012-04-01,20.44
MOORT_7,2012-04-02,20.45
MOORT_7,2012-04-03,20.44
MOORT_7,2012-04-04,20.44
MOORT_7,2012-04-05,20.44
MOORT_7,2012-04-06,20.45
MOORT_7,2012-04-07,20.46
MOORT_7,2012-04-08,20.46
MOORT_7,2012-04-09,20.47
MOORT_7,2012-04-10,20.48
MOORT_7,2012-04-11,20.46
MOORT_7,2012-04-12,20.46
MOORT_7,2012-04-13,20.46
MOORT_7,2012-04-14,20.46
MOORT_7,2012-04-15,20.45
MOORT_7,2012-04-16,20.46
MOORT_7,2012-04-17,20.46
MOORT_7,2012-04-18,20.47
MOORT_7,2012-04-19,20.46
MOORT_7,2012-04-20,20.46
MOORT_7,2012-04-21,20.46
MOORT_7,2012-04-22,20.46
MOORT_7,2012-04-23,20.47
MOORT_7,2012-04-24,20.45
MOORT_7,2012-04-25,20.46
MOORT_7,2012-04-26,20.47
MOORT_7,2012-04-27,20.46
MOORT_7,2012-04-28,20.46
MOORT_7,2012-04-29,20.48
MOORT_7,2012-04-30,20.46
MOORT_7,2012-05-01,20.48
MOORT_7,2012-05-02,20.47
MOORT_7,2012-05-03,20.48
MOORT_7,2012-05-04,20.48
MOORT_7,2012-05-05,20.48
MOORT_7,2012-05-06,20.48
MOORT_7,2012-05-07,20.46
MOORT_7,2012-05-08,20.47
MOORT_7,2012-05-09,20.49
MOORT_7,2012-05-10,20.48
MOORT_7,2012-05-11,20.47
MOORT_7,2012-05-12,20.45
MOORT_7,2012-05-13,20.46
MOORT_7,2012-05-14,20.45
MOORT_7,2012-05-15,20.47
MOORT_7,2012-05-16,20.46
MOORT_7,2012-05-17,20.46
MOORT_7,2012-05-18,20.46
MOORT_7,2012-05-19,20.46
MOORT_7,2012-05-20,20.48
MOORT_7,2012-05-21,20.48
MOORT_7,2012-05-22,20.44
MOORT_7,2012-05-23,20.43
MOORT_7,2012-05-24,20.42
MOORT_7,2012-05-25,20.37
MOORT_7,2012-05-26,20.35
MOORT_7,2012-05-27,20.35
MOORT_7,2012-05-28,20.35
MOORT_7,2012-05-29,20.34
MOORT_7,2012-05-30,20.36
MOORT_7,2012-05-31,20.35
MOORT_7,2012-06-01,20.39
MOORT_7,2012-06-02,20.37
MOORT_7,2012-06-03,20.48
MOORT_7,2012-06-04,20.49
MOORT_7,2012-06-05,20.45
MOORT_7,2012-06-06,20.48
MOORT_7,2012-06-07,20.47
MOORT_7,2012-06-08,20.47
MOORT_7,2012-06-09,20.45
MOORT_7,2012-06-10,20.43
MOORT_7,2012-06-11,20.46
MOORT_7,2012-06-12,20.46
MOORT_7,2012-06-13,20.43
MOORT_7,2012-06-14,20.4
MOORT_7,2012-06-15,20.46
MOORT_7,2012-06-16,20.46
MOORT_7,2012-06-17,20.43
MOORT_7,2012-06-18,20.48
MOORT_7,2012-06-19,20.46
MOORT_7,2012-06-20,20.42
MOORT_7,2012-06-21,20.41
MOORT_7,2012-06-22,20.42
MOORT_7,2012-06-23,20.4
MOORT_7,2012-06-24,20.46
MOORT_7,2012-06-25,20.45
MOORT_7,2012-06-26,20.43
MOORT_7,2012-06-27,20.42
MOORT_7,2012-06-28,20.38
MOORT_7,2012-06-29,20.36
MOORT_7,2012-06-30,20.34
MOORT_7,2012-07-01,20.4
MOORT_7,2012-07-02,20.36
MOORT_7,2012-07-03,20.32
MOORT_7,2012-07-04,20.32
MOORT_7,2012-07-05,20.44
MOORT_7,2012-07-06,20.48
MOORT_7,2012-07-07,20.47
MOORT_7,2012-07-08,20.51
MOORT_7,2012-07-09,20.48
MOORT_7,2012-07-10,20.47
MOORT_7,2012-07-11,20.47
MOORT_7,2012-07-12,20.46
MOORT_7,2012-07-13,20.49
MOORT_7,2012-07-14,20.5
MOORT_7,2012-07-15,20.49
MOORT_7,2012-07-16,20.49
MOORT_7,2012-07-17,20.49
MOORT_7,2012-07-18,20.47
MOORT_7,2012-07-19,20.45
MOORT_7,2012-07-20,20.5
MOORT_7,2012-07-21,20.48
MOORT_7,2012-07-22,20.47
MOORT_7,2012-07-23,20.44
MOORT_7,2012-07-24,20.4
MOORT_7,2012-07-25,20.38
MOORT_7,2012-07-26,20.36
MOORT_7,2012-07-27,20.34
MOORT_7,2012-07-28,20.43
MOORT_7,2012-07-29,20.43
MOORT_7,2012-07-30,20.4
MOORT_7,2012-07-31,20.4
MOORT_7,2012-08-01,20.39
MOORT_7,2012-08-02,20.38
MOORT_7,2012-08-03,20.38
MOORT_7,2012-08-04,20.43
MOORT_7,2012-08-05,20.43
MOORT_7,2012-08-06,20.41
MOORT_7,2012-08-07,20.39
MOORT_7,2012-08-08,20.42
MOORT_7,2012-08-09,20.44
MOORT_7,2012-08-10,20.39
MOORT_7,2012-08-11,20.37
MOORT_7,2012-08-12,20.37
MOORT_7,2012-08-13,20.35
MOORT_7,2012-08-14,20.34
MOORT_7,2012-08-15,20.35
MOORT_7,2012-08-16,20.31
MOORT_7,2012-08-17,20.29
MOORT_7,2012-08-18,20.27
MOORT_7,2012-08-19,20.26
MOORT_7,2012-08-20,20.29
MOORT_7,2012-08-21,20.28
MOORT_7,2012-08-22,20.2
MOORT_7,2012-08-23,20.21
MOORT_7,2012-08-24,20.21
MOORT_7,2012-08-25,20.24
MOORT_7,2012-08-26,20.42
MOORT_7,2012-08-27,20.4
MOORT_7,2012-08-28,20.35
MOORT_7,2012-08-29,20.34
MOORT_7,2012-08-30,20.33
MOORT_7,2012-08-31,20.44
MOORT_7,2012-09-01,20.42
MOORT_7,2012-09-02,20.42
MOORT_7,2012-09-03,20.42
MOORT_7,2012-09-04,20.41
MOORT_7,2012-09-05,20.4
MOORT_7,2012-09-06,20.38
MOORT_7,2012-09-07,20.38
MOORT_7,2012-09-08,20.37
MOORT_7,2012-09-09,20.37
MOORT_7,2012-09-10,20.35
MOORT_7,2012-09-11,20.42
MOORT_7,2012-09-12,20.4
MOORT_7,2012-09-13,20.44
MOORT_7,2012-09-14,20.43
MOORT_7,2012-09-15,20.45
MOORT_7,2012-09-16,20.44
MOORT_7,2012-09-17,20.44
MOORT_7,2012-09-18,20.42
MOORT_7,2012-09-19,20.39
MOORT_7,2012-09-20,20.38
MOORT_7,2012-09-21,20.39
MOORT_7,2012-09-22,20.4
MOORT_7,2012-09-23,20.42
MOORT_7,2012-09-24,20.47
MOORT_7,2012-09-25,20.46
MOORT_7,2012-09-26,20.46
MOORT_7,2012-09-27,20.46
MOORT_7,2012-09-28,20.44
MOORT_7,2012-09-29,20.43
MOORT_7,2012-09-30,20.44
MOORT_7,2012-10-01,20.44
MOORT_7,2012-10-02,20.44
MOORT_7,2012-10-03,20.43
MOORT_7,2012-10-04,20.47
MOORT_7,2012-10-05,20.46
MOORT_7,2012-10-06,20.48
MOORT_7,2012-10-07,20.46
MOORT_7,2012-10-08,20.47
MOORT_7,2012-10-09,20.48
MOORT_7,2012-10-10,20.46
MOORT_7,2012-10-11,20.44
MOORT_7,2012-10-12,20.46
MOORT_7,2012-10-13,20.47
MOORT_7,2012-10-14,20.49
MOORT_7,2012-10-15,20.47
MOORT_7,2012-10-16,20.47
MOORT_7,2012-10-17,20.47
MOORT_7,2012-10-18,20.47
MOORT_7,2012-10-19,20.48
MOORT_7,2012-10-20,20.48
MOORT_7,2012-10-21,20.48
MOORT_7,2012-10-22,20.47
MOORT_7,2012-10-23,20.47
MOORT_7,2012-10-24,20.46
MOORT_7,2012-10-25,20.46
MOORT_7,2012-10-26,20.49
MOORT_7,2012-10-27,20.48
MOORT_7,2012-10-28,20.47
MOORT_7,2012-10-29,20.47
MOORT_7,2012-10-30,20.48
MOORT_7,2012-10-31,20.48
MOORT_7,2012-11-01,20.48
MOORT_7,2012-11-02,20.49
MOORT_7,2012-11-03,20.5
MOORT_7,2012-11-04,20.49
MOORT_7,2012-11-05,20.48
MOORT_7,2012-11-06,20.46
MOORT_7,2012-11-07,20.47
MOORT_7,2012-11-08,20.47
MOORT_7,2012-11-09,20.47
MOORT_7,2012-11-10,20.49
MOORT_7,2012-11-11,20.48
MOORT_7,2012-11-12,20.48
MOORT_7,2012-11-13,20.47
MOORT_7,2012-11-14,20.47
MOORT_7,2012-11-15,20.47
MOORT_7,2012-11-16,20.46
MOORT_7,2012-11-17,20.47
MOORT_7,2012-11-18,20.48
MOORT_7,2012-11-19,20.47
MOORT_7,2012-11-20,20.46
MOORT_7,2012-11-21,20.47
MOORT_7,2012-11-22,20.46
MOORT_7,2012-11-23,20.46
MOORT_7,2012-11-24,20.46
MOORT_7,2012-11-25,20.46
MOORT_7,2012-11-26,20.46
MOORT_7,2012-11-27,20.46
MOORT_7,2012-11-28,20.46
MOORT_7,2012-11-29,20.46
MOORT_7,2012-11-30,20.46
MOORT_7,2012-12-01,20.46
MOORT_7,2012-12-02,20.49
MOORT_7,2012-12-03,20.48
MOORT_7,2012-12-04,20.47
MOORT_7,2012-12-05,20.48
MOORT_7,2012-12-06,20.46
MOORT_7,2012-12-07,20.49
MOORT_7,2012-12-08,20.48
MOORT_7,2012-12-09,20.48
MOORT_7,2012-12-10,20.47
MOORT_7,2012-12-11,20.46
MOORT_7,2012-12-12,20.46
MOORT_7,2012-12-13,20.46
MOORT_7,2012-12-14,20.47
MOORT_7,2012-12-15,20.47
MOORT_7,2012-12-16,20.47
MOORT_7,2012-12-17,20.47
MOORT_7,2012-12-18,20.46
MOORT_7,2012-12-19,20.45
MOORT_7,2012-12-20,20.47
MOORT_7,2012-12-21,20.46
MOORT_7,2012-12-22,20.47
MOORT_7,2012-12-23,20.95
MOORT_7,2012-12-24,20.95
MOORT_7,2012-12-25,20.95
MOORT_7,2012-12-26,20.63
MOORT_7,2012-12-27,20.95
MOORT_7,2012-12-28,20.8
MOORT_7,2012-12-29,20.48
MOORT_7,2012-12-30,20.47
MOORT_7,2012-12-31,20.48
MOORT_7,2013-01-01,20.48
MOORT_7,2013-01-02,20.46
MOORT_7,2013-01-03,20.46
MOORT_7,2013-01-04,20.46
MOORT_7,2013-01-05,20.47
MOORT_7,2013-01-06,20.47
MOORT_7,2013-01-07,20.47
MOORT_7,2013-01-08,20.46
MOORT_7,2013-01-09,20.47
MOORT_7,2013-01-11,20.46
MOORT_7,2013-01-12,20.47
MOORT_7,2013-01-13,20.47
MOORT_7,2013-01-14,20.46
MOORT_7,2013-01-15,20.47
MOORT_7,2013-01-16,20.46
MOORT_7,2013-01-17,20.45
MOORT_7,2013-01-18,20.46
MOORT_7,2013-01-19,20.47
MOORT_7,2013-01-20,20.46
MOORT_7,2013-01-21,20.46
MOORT_7,2013-01-22,20.45
MOORT_7,2013-01-23,20.45
MOORT_7,2013-01-24,20.45
MOORT_7,2013-01-25,20.44
MOORT_7,2013-01-26,20.45
MOORT_7,2013-01-27,20.53
MOORT_7,2013-01-28,20.46
MOORT_7,2013-01-29,20.54
MOORT_7,2013-01-30,20.96
MOORT_7,2013-01-31,20.46
MOORT_7,2013-02-01,20.47
MOORT_7,2013-02-02,20.47
MOORT_7,2013-02-03,20.46
MOORT_7,2013-02-04,20.46
MOORT_7,2013-02-05,20.47
MOORT_7,2013-02-06,20.47
MOORT_7,2013-02-07,20.48
MOORT_7,2013-02-08,20.47
MOORT_7,2013-02-09,20.47
MOORT_7,2013-02-10,20.48
MOORT_7,2013-02-11,20.47
MOORT_7,2013-02-12,20.46
MOORT_7,2013-02-13,20.45
MOORT_7,2013-02-14,20.46
MOORT_7,2013-02-15,20.46
MOORT_7,2013-02-16,20.46
MOORT_7,2013-02-17,20.46
MOORT_7,2013-02-18,20.46
MOORT_7,2013-02-19,20.44
MOORT_7,2013-02-20,20.44
MOORT_7,2013-02-21,20.44
MOORT_7,2013-02-22,20.44
MOORT_7,2013-02-23,20.44
MOORT_7,2013-02-24,20.45
MOORT_7,2013-02-25,20.45
MOORT_7,2013-02-26,20.44
MOORT_7,2013-02-27,20.44
MOORT_7,2013-02-28,20.43
MOORT_7,2013-03-01,20.44
MOORT_7,2013-03-02,20.44
MOORT_7,2013-03-03,20.44
MOORT_7,2013-03-04,20.45
MOORT_7,2013-03-05,20.44
MOORT_7,2013-03-06,20.44
MOORT_7,2013-03-07,20.45
MOORT_7,2013-03-08,20.45
MOORT_7,2013-03-09,20.48
MOORT_7,2013-03-10,20.48
MOORT_7,2013-03-11,20.47
MOORT_7,2013-03-12,20.46
MOORT_7,2013-03-13,20.47
MOORT_7,2013-03-14,20.46
MOORT_7,2013-03-15,20.46
MOORT_7,2013-03-16,20.47
MOORT_7,2013-03-17,20.47
MOORT_7,2013-03-18,20.46
MOORT_7,2013-03-19,20.46
MOORT_7,2013-03-20,20.47
MOORT_7,2013-03-21,20.46
MOORT_7,2013-03-22,20.46
MOORT_7,2013-03-23,20.46
MOORT_7,2013-03-24,20.46
MOORT_7,2013-03-25,20.46
MOORT_7,2013-03-26,20.45
MOORT_7,2013-03-27,20.46
MOORT_7,2013-03-28,20.45
MOORT_7,2013-03-29,20.45
MOORT_7,2013-03-30,20.45
MOORT_7,2013-03-31,20.45
MOORT_7,2013-04-01,20.45
MOORT_7,2013-04-02,20.44
MOORT_7,2013-04-03,20.44
MOORT_7,2013-04-04,20.44
MOORT_7,2013-04-05,20.44
MOORT_7,2013-04-06,20.45
MOORT_7,2013-04-07,20.45
MOORT_7,2013-04-08,20.45
MOORT_7,2013-04-09,20.46
MOORT_7,2013-04-10,20.46
MOORT_7,2013-04-11,20.46
MOORT_7,2013-04-12,20.46
MOORT_7,2013-04-13,20.46
MOORT_7,2013-04-14,20.46
MOORT_7,2013-04-15,20.46
MOORT_7,2013-04-16,20.45
MOORT_7,2013-04-17,20.45
MOORT_7,2013-04-18,20.44
MOORT_7,2013-04-19,20.45
MOORT_7,2013-04-20,20.46
MOORT_7,2013-04-21,20.47
MOORT_7,2013-04-22,20.45
MOORT_7,2013-04-23,20.46
MOORT_7,2013-04-24,20.45
MOORT_7,2013-04-25,20.45
MOORT_7,2013-04-26,20.47
MOORT_7,2013-04-27,20.47
MOORT_7,2013-04-28,20.47
MOORT_7,2013-04-29,20.46
MOORT_7,2013-04-30,20.46
MOORT_7,2013-05-01,20.46
MOORT_7,2013-05-02,20.47
MOORT_7,2013-05-03,20.46
MOORT_7,2013-05-04,20.46
MOORT_7,2013-05-05,20.44
MOORT_7,2013-05-06,20.45
MOORT_7,2013-05-07,20.46
MOORT_7,2013-05-08,20.48
MOORT_7,2013-05-09,20.47
MOORT_7,2013-05-10,20.47
MOORT_7,2013-05-11,20.48
MOORT_7,2013-05-12,20.49
MOORT_7,2013-05-13,20.49
MOORT_7,2013-05-14,20.48
MOORT_7,2013-05-15,20.49
MOORT_7,2013-05-16,20.48
MOORT_7,2013-05-17,20.48
MOORT_7,2013-05-18,20.49
MOORT_7,2013-05-19,20.49
MOORT_7,2013-05-20,20.5
MOORT_7,2013-05-21,20.5
MOORT_7,2013-05-22,20.49
MOORT_7,2013-05-23,20.5
MOORT_7,2013-05-24,20.49
MOORT_7,2013-05-25,20.48
MOORT_7,2013-05-26,20.5
MOORT_7,2013-05-27,20.48
MOORT_7,2013-05-28,20.46
MOORT_7,2013-05-29,20.5
MOORT_7,2013-05-30,20.5
MOORT_7,2013-05-31,20.49
MOORT_7,2013-06-01,20.48
MOORT_7,2013-06-02,20.47
MOORT_7,2013-06-03,20.47
MOORT_7,2013-06-04,20.46
MOORT_7,2013-06-05,20.46
MOORT_7,2013-06-06,20.44
MOORT_7,2013-06-07,20.42
MOORT_7,2013-06-08,20.41
MOORT_7,2013-06-09,20.43
MOORT_7,2013-06-10,20.43
MOORT_7,2013-06-11,20.39
MOORT_7,2013-06-12,20.42
MOORT_7,2013-06-13,20.41
MOORT_7,2013-06-14,20.36
MOORT_7,2013-06-15,20.39
MOORT_7,2013-06-16,20.4
MOORT_7,2013-06-17,20.41
MOORT_7,2013-06-18,20.41
MOORT_7,2013-06-19,20.39
MOORT_7,2013-06-20,20.4
MOORT_7,2013-06-21,20.48
MOORT_7,2013-06-22,20.48
MOORT_7,2013-06-23,20.5
MOORT_7,2013-06-24,20.47
MOORT_7,2013-06-25,20.46
MOORT_7,2013-06-26,20.45
MOORT_7,2013-06-27,20.47
MOORT_7,2013-06-28,20.49
MOORT_7,2013-06-29,20.5
MOORT_7,2013-06-30,20.48
MOORT_7,2013-07-01,20.48
MOORT_7,2013-07-02,20.45
MOORT_7,2013-07-03,20.49
MOORT_7,2013-07-04,20.47
MOORT_7,2013-07-05,20.47
MOORT_7,2013-07-06,20.45
MOORT_7,2013-07-07,20.43
MOORT_7,2013-07-08,20.4
MOORT_7,2013-07-09,20.36
MOORT_7,2013-07-10,20.36
MOORT_7,2013-07-11,20.35
MOORT_7,2013-07-12,20.36
MOORT_7,2013-07-13,20.39
MOORT_7,2013-07-14,20.39
MOORT_7,2013-07-15,20.39
MOORT_7,2013-07-16,20.35
MOORT_7,2013-07-17,20.33
MOORT_7,2013-07-18,20.32
MOORT_7,2013-07-19,20.26
MOORT_7,2013-07-20,20.28
MOORT_7,2013-07-21,20.32
MOORT_7,2013-07-22,20.31
MOORT_7,2013-07-23,20.26
MOORT_7,2013-07-24,20.44
MOORT_7,2013-07-25,20.38
MOORT_7,2013-07-26,20.46
MOORT_7,2013-07-27,20.52
MOORT_7,2013-07-28,20.5
MOORT_7,2013-07-29,20.46
MOORT_7,2013-07-30,20.45
MOORT_7,2013-07-31,20.48
MOORT_7,2013-08-01,20.42
MOORT_7,2013-08-02,20.36
MOORT_7,2013-08-03,20.33
MOORT_7,2013-08-04,20.35
MOORT_7,2013-08-05,20.32
MOORT_7,2013-08-06,20.29
MOORT_7,2013-08-07,20.32
MOORT_7,2013-08-08,20.43
MOORT_7,2013-08-09,20.43
MOORT_7,2013-08-10,20.43
MOORT_7,2013-08-11,20.43
MOORT_7,2013-08-12,20.44
MOORT_7,2013-08-13,20.42
MOORT_7,2013-08-14,20.39
MOORT_7,2013-08-15,20.42
MOORT_7,2013-08-16,20.4
MOORT_7,2013-08-17,20.42
MOORT_7,2013-08-18,20.36
MOORT_7,2013-08-19,20.36
MOORT_7,2013-08-20,20.36
MOORT_7,2013-08-21,20.33
MOORT_7,2013-08-22,20.31
MOORT_7,2013-08-23,20.41
MOORT_7,2013-08-24,20.42
MOORT_7,2013-08-25,20.47
MOORT_7,2013-08-26,20.45
MOORT_7,2013-08-27,20.41
MOORT_7,2013-08-28,20.36
MOORT_7,2013-08-29,20.37
MOORT_7,2013-08-30,20.37
MOORT_7,2013-08-31,20.4
MOORT_7,2013-09-01,20.41
MOORT_7,2013-09-02,20.42
MOORT_7,2013-09-03,20.4
MOORT_7,2013-09-04,20.34
MOORT_7,2013-09-05,20.31
MOORT_7,2013-09-06,20.3
MOORT_7,2013-09-07,20.38
MOORT_7,2013-09-08,20.38
MOORT_7,2013-09-09,20.45
MOORT_7,2013-09-10,20.48
MOORT_7,2013-09-11,20.48
MOORT_7,2013-09-12,20.47
MOORT_7,2013-09-13,20.47
MOORT_7,2013-09-14,20.5
MOORT_7,2013-09-15,20.5
MOORT_7,2013-09-16,20.49
MOORT_7,2013-09-17,20.47
MOORT_7,2013-09-18,20.49
MOORT_7,2013-09-19,20.47
MOORT_7,2013-09-20,20.48
MOORT_7,2013-09-21,20.48
MOORT_7,2013-09-22,20.48
MOORT_7,2013-09-23,20.49
MOORT_7,2013-09-24,20.48
MOORT_7,2013-09-25,20.47
MOORT_7,2013-09-26,20.47
MOORT_7,2013-09-27,20.46
MOORT_7,2013-09-28,20.48
MOORT_7,2013-09-29,20.46
MOORT_7,2013-09-30,20.44
MOORT_7,2013-10-01,20.44
MOORT_7,2013-10-02,20.43
MOORT_7,2013-10-03,20.41
MOORT_7,2013-10-04,20.39
MOORT_7,2013-10-05,20.43
MOORT_7,2013-10-06,20.46
MOORT_7,2013-10-07,20.46
MOORT_7,2013-10-08,20.46
MOORT_7,2013-10-09,20.46
MOORT_7,2013-10-10,20.49
MOORT_7,2013-10-11,20.47
MOORT_7,2013-10-12,20.48
MOORT_7,2013-10-13,20.51
MOORT_7,2013-10-14,20.49
MOORT_7,2013-10-15,20.5
MOORT_7,2013-10-16,20.49
MOORT_7,2013-10-17,20.5
MOORT_7,2013-10-18,20.5
MOORT_7,2013-10-19,20.5
MOORT_7,2013-10-20,20.51
MOORT_7,2013-10-21,20.51
MOORT_7,2013-10-22,20.49
MOORT_7,2013-10-23,20.49
MOORT_7,2013-10-24,20.49
MOORT_7,2013-10-25,20.49
MOORT_7,2013-10-26,20.5
MOORT_7,2013-10-27,20.5
MOORT_7,2013-10-28,20.51
MOORT_7,2013-10-29,20.5
MOORT_7,2013-10-30,20.5
MOORT_7,2013-10-31,20.49
MOORT_7,2013-11-01,20.5
MOORT_7,2013-11-02,20.52
MOORT_7,2013-11-03,20.52
MOORT_7,2013-11-04,20.53
MOORT_7,2013-11-05,20.52
MOORT_7,2013-11-06,20.51
MOORT_7,2013-11-07,20.56
MOORT_7,2013-11-08,20.52
MOORT_7,2013-11-09,20.53
MOORT_7,2013-11-10,20.53
MOORT_7,2013-11-11,20.52
MOORT_7,2013-11-12,20.51
MOORT_7,2013-11-13,20.5
MOORT_7,2013-11-14,20.5
MOORT_7,2013-11-15,20.49
MOORT_7,2013-11-16,20.49
MOORT_7,2013-11-17,20.5
MOORT_7,2013-11-18,20.49
MOORT_7,2013-11-19,20.5
MOORT_7,2013-11-20,20.5
MOORT_7,2013-11-21,20.5
MOORT_7,2013-11-22,20.5
MOORT_7,2013-11-23,20.49
MOORT_7,2013-11-24,20.49
